IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ROU,Romania,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,19.2,,,16.6,,22,19.2 [16.6 – 22],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ERI,Eritrea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2,,,1.3,,2.8,2 [1.3 – 2.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2,,,1.6,,2.6,2 [1.6 – 2.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MDG,Madagascar,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.1,,,1.3,,2.9,2.1 [1.3 – 2.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.1,,,1.5,,3,2.1 [1.5 – 3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.1,,,1.6,,2.8,2.1 [1.6 – 2.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,IND,India,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.2,,,1.4,,3.1,2.2 [1.4 – 3.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.3,,,2,,2.7,2.3 [2 – 2.7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BEN,Benin,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.4,,,1.7,,3.2,2.4 [1.7 – 3.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TUR,Turkey,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.4,,,1.7,,3.2,2.4 [1.7 – 3.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.4,,,1.7,,3.2,2.4 [1.7 – 3.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GTM,Guatemala,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.4,,,2.1,,2.9,2.4 [2.1 – 2.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.5,,,2,,3.1,2.5 [2 – 3.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.5,,,2,,3.1,2.5 [2 – 3.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MWI,Malawi,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.6,,,1.8,,3.5,2.6 [1.8 – 3.5],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.6,,,2.3,,3.1,2.6 [2.3 – 3.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.7,,,2.1,,3.4,2.7 [2.1 – 3.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NAM,Namibia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.7,,,2.1,,3.5,2.7 [2.1 – 3.5],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,2.8,,,1.3,,4.4,2.8 [1.3 – 4.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3,,,2.4,,3.6,3 [2.4 – 3.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZMB,Zambia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.1,,,2.4,,3.8,3.1 [2.4 – 3.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISR,Israel,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.1,,,2.6,,3.8,3.1 [2.6 – 3.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.2,,,2.1,,4.5,3.2 [2.1 – 4.5],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.3,,,2.4,,4.3,3.3 [2.4 – 4.3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,AGO,Angola,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.3,,,2.4,,4.4,3.3 [2.4 – 4.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.4,,,2.5,,4.4,3.4 [2.5 – 4.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.5,,,2.7,,4.4,3.5 [2.7 – 4.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HND,Honduras,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.5,,,2.8,,4.4,3.5 [2.8 – 4.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,COG,Congo,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.6,,,2.7,,4.6,3.6 [2.7 – 4.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ARM,Armenia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.6,,,2.8,,4.4,3.6 [2.8 – 4.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.8,,,2.8,,4.9,3.8 [2.8 – 4.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,CHN,China,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.8,,,3,,4.7,3.8 [3 – 4.7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CAF,Central African Republic,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.9,,,2.6,,5.1,3.9 [2.6 – 5.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,SLV,El Salvador,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.9,,,3,,4.8,3.9 [3 – 4.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GMB,Gambia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,3.9,,,3,,4.9,3.9 [3 – 4.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,WSM,Samoa,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4,,,3,,5.2,4 [3 – 5.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,HTI,Haiti,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4,,,3.1,,4.9,4 [3.1 – 4.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TCD,Chad,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.1,,,2.4,,5.6,4.1 [2.4 – 5.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.4,,,3.5,,5.4,4.4 [3.5 – 5.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ECU,Ecuador,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.4,,,3.7,,5.2,4.4 [3.7 – 5.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,JAM,Jamaica,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.5,,,3.4,,5.7,4.5 [3.4 – 5.7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.6,,,3.8,,5.4,4.6 [3.8 – 5.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,4.7,,,3.8,,5.7,4.7 [3.8 – 5.7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5,,,3.9,,6.1,5 [3.9 – 6.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BHS,Bahamas,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.2,,,3.1,,7.3,5.2 [3.1 – 7.3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GEO,Georgia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.2,,,4,,6.3,5.2 [4 – 6.3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CUB,Cuba,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.2,,,4.3,,6.2,5.2 [4.3 – 6.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GHA,Ghana,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.3,,,3.8,,6.9,5.3 [3.8 – 6.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,SUR,Suriname,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.3,,,4.4,,6.3,5.3 [4.4 – 6.3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.4,,,4.1,,6.8,5.4 [4.1 – 6.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.5,,,4.4,,6.6,5.5 [4.4 – 6.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MUS,Mauritius,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.5,,,4.4,,6.8,5.5 [4.4 – 6.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.5,,,4.5,,6.7,5.5 [4.5 – 6.7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.5,,,4.6,,6.4,5.5 [4.6 – 6.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PAN,Panama,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.5,,,4.6,,6.5,5.5 [4.6 – 6.5],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.6,,,4.3,,6.9,5.6 [4.3 – 6.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.7,,,4.4,,7,5.7 [4.4 – 7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.8,,,4.5,,7.1,5.8 [4.5 – 7.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BLZ,Belize,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.8,,,4.5,,7.3,5.8 [4.5 – 7.3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MLT,Malta,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.8,,,4.8,,6.9,5.8 [4.8 – 6.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CRI,Costa Rica,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,5.9,,,4.6,,7.1,5.9 [4.6 – 7.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,COL,Colombia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.2,,,5,,7.4,6.2 [5 – 7.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PRY,Paraguay,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.3,,,5.2,,7.4,6.3 [5.2 – 7.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.4,,,5.1,,7.8,6.4 [5.1 – 7.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LBR,Liberia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.5,,,5.1,,8.1,6.5 [5.1 – 8.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PER,Peru,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.5,,,5.1,,8,6.5 [5.1 – 8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,MEX,Mexico,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.5,,,5.3,,7.9,6.5 [5.3 – 7.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.6,,,4.9,,8.3,6.6 [4.9 – 8.3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BWA,Botswana,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.6,,,5.6,,7.8,6.6 [5.6 – 7.8],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NGA,Nigeria,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.8,,,5.4,,8.1,6.8 [5.4 – 8.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,NOR,Norway,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,6.8,,,5.8,,7.9,6.8 [5.8 – 7.9],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LSO,Lesotho,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7,,,5.4,,8.6,7 [5.4 – 8.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7,,,5.6,,8.6,7 [5.6 – 8.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRB,Barbados,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7,,,5.8,,8.3,7 [5.8 – 8.3],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.1,,,5.6,,8.7,7.1 [5.6 – 8.7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.1,,,5.9,,8.5,7.1 [5.9 – 8.5],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CMR,Cameroon,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.2,,,5.7,,8.6,7.2 [5.7 – 8.6],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISL,Iceland,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.3,,,6.3,,8.4,7.3 [6.3 – 8.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SYC,Seychelles,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.5,,,5.6,,9.4,7.5 [5.6 – 9.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ALB,Albania,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.5,,,5.9,,9.2,7.5 [5.9 – 9.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.5,,,6.3,,8.7,7.5 [6.3 – 8.7],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LVA,Latvia,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.6,,,6,,9.2,7.6 [6 – 9.2],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GUY,Guyana,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.7,,,6.3,,9.1,7.7 [6.3 – 9.1],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.8,,,6.2,,9.4,7.8 [6.2 – 9.4],,,EN,2021-06-10T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CHL,Chile,Year,2000,false,Sex,Both sexes,BTSX,,,,,,,,,,7.8,,,6.5,,9.1,7.8 [6.5 – 9.1],,,EN,2021-06-10T23:00:00.000Z
